,topic,tweet_id,tweet_url,tweet_text,class_label,fake_news,verify_text,verify_url,NLI,,,
130,COVID-19,1254391981914161160,http://twitter.com/user/status/1254391981914161160,#COVID19  NU STAAT ALLES ZWART OP WIT!!!!  Het hele Corona spel is FRAUDE en was onlangs voorbereid op het World Economic Forum in Davos. Het spel is nu uit. M A S S A A L D O O R S T U R EN !!!!  https://t.co/l2FakEHP5q,1,yes,"Het WEF en directeur Klaus Schwab zijn ook veelvuldig het mikpunt van complottheorieën. Hierbij worden soms uitspraken en programma's uit hun context gehaald. Zo werd in 2016 voorspeld door Deens politicus Ida Auken ""by 2030 you’ll own nothing and be happy"", maar dit maakt geen deel uit van de doelen van het WEF of van Auken zelf.De coronapandemie vergrootte de complottheorie rond het WEF. Schwab's boek COVID-19: The Great Reset (2020), en diens uitspraken zoals 'The pandemic represents a rare but narrow window of opportunity to reflect, reimagine, and reset our world' waren hiertoe aanleiding. Voor het WEF en Schwab was de pandemie aanleiding om van die crisis te leren en te kijken wat beter kan na de crisis. Door complotdenkers werd ""The Great Reset"" echter geïnterpreteerd als een manier waarop het WEF de pandemie voor eigen gewin gebruikt en een grondige herziening van voorheen gangbare sociaal-economische verhoudingen voorstaat. In de ogen van de complotdenkers zou het WEF de verzamelplaats zijn van 'de wereldelite' met Klaus Schwab als kwade genius.",https://nl.wikipedia.org/wiki/World_Economic_Forum,refute,,,
131,COVID-19,1247622620335538185,http://twitter.com/user/status/1247622620335538185,36:45 #HugodeJonge liegt op #persconferentie. Doet alsof er genoeg PBM waren en zijn en dat het een kwestie is van dat zo houden.   Massale tekorten en werken zonder PBM 'normaal' in de zorg zolang #COVID19 nog niet bewezen is.   https://t.co/HcL68v3ZtB,1,yes,"Tijdens de coronapandemie in 2020 ontstond door een tekort aan gecertificeerde mondkapjes de behoefte zelf mondkapjes te maken. Gebruikt werd onder andere verpakkingsmateriaal, keukenpapier en stofzuigerzakken. De werking hiervan is volgens het RIVM minimaal en het kan een onterecht gevoel van veiligheid geven. Desondanks gingen veel overheden over tot het aanbevelen of verplicht stellen van niet medische mondkapjes voor burgers.
In België werden in samenwerking met de Federale Overheidsdienst Volksgezondheid, Veiligheid van de Voedselketen en Leefmilieu patronen uitgedeeld om zelf mondkapjes te maken en werd opgeroepen de zelfgemaakte mondkapjes te doneren aan zorgverleners. De Amerikaanse overheid gaf vanwege de grote tekorten aan om bandana's of sjaals te gebruiken als noodmiddel. In het Wilhelmina Ziekenhuis Assen werden door medewerkers mondkapjes gemaakt van (steriel) polypropeen. Op 20 maart 2020 maakte het Reinier de Graaf Gasthuis in Delft bekend met vrijwilligers zelf mondkapjes te maken.Bij gebruik in de zorg kan van belang zijn dat zelfgemaakte mondkapjes (meestal) niet zijn gesteriliseerd en daardoor een mogelijke bron van besmetting zijn. Het Europees Centrum voor ziektepreventie en -bestrijding publiceerde op 26 maart 2020 een advies hoe om te gaan met zelfgemaakte mondkapjes en hoe die gesteriliseerd kunnen worden.Een test onderzocht voor negen typen mondkapjes die in de handel zijn of waarvan instructies om ze te maken zijn gepubliceerd de doorlaatbaarheid voor deeltjes van 0,3 t/m 10 micrometer. Deeltjes van 3 micrometer en groter werden bij sommige typen bijna geheel of geheel tegengehouden. Bij het masker volgens het patroon van de Belgische overheid werden drie varianten getest: zonder inlegfilter, met keukenrol en met stofzuigerzak, die laatste werkte het beste. Het ging daarbij om de doorlaatbaarheid van het masker zelf, niet de mate waarin deeltjes langs de randen passeren of de veiligheid van het filtermateriaal zelf. Verschillende organisaties, waaronder het RIVM, raden het gebruik van stofzuigerzakken en stofzuigerfilters als filtermateriaal voor mondkapjes af. Stofzuigerzakken zijn niet bedoeld om door te ademen of (langdurig) in contact te komen met de huid en kunnen bijvoorbeeld biociden bevatten.

FFP1 (minimaal 80% van de deeltjes wordt tegengehouden)
FFP2 (minimaal 94% van de deeltjes wordt tegengehouden)
FFP3 (minimaal 99% van de deeltjes wordt tegengehouden)Dit masker is ongeveer gelijk aan het Amerikaanse gecertificeerde N95-masker.In 2020, tijdens de Covid-19 uitbraak, was er een ernstig tekort aan medische mond-neusmaskers. Het was vooral de productie van het melt-blown filter, het middelste deel van een drie laags-masker, waar een tekort van was. China is de grootste producent van dit filter en produceerde voor Covid-19 20 miljoen maskers per dag. Nadat de overheid de productie had vergroot, produceerde China 116 miljoen maskers per dag. Desondanks was dit niet genoeg om de hele wereldbevolking te voorzien van medische maskers. Hierdoor werd er opgeroepen om geen medische maskers te gebruiken buiten de gezondheidssector om. Zo moesten de meeste mensen overstappen naar niet-medische maskers en wordt er nog steeds een manier gezocht om de productie van medische mond-neusmaskers te vergroten.","https://nl.wikipedia.org/wiki/Mond-neusbescherming_tijdens_de_coronapandemie

https://nl.wikipedia.org/wiki/Mond-neusmasker","support

support",,,
132,COVID-19,1253370204723298305,http://twitter.com/user/status/1253370204723298305,"Om de verspreiding van #Covid19be op een doeltreffende manier te kunnen bestrijden, is de #brugov het vandaag eens geworden over een reeks nieuwe maatregelen, waaronder bijkomende ondersteuning voor de sectoren die het zwaarst getroffen zijn. ⤵ https://t.co/UAJeTbNGx0",0,no,,,,,,
133,COVID-19,1247570717497077761,http://twitter.com/user/status/1247570717497077761,"Als we nu niet volhouden, schieten we snel weer naar een hogere piek, Mark Rutte #persconferentie  update",0,no,,,,,,
134,COVID-19,1239623634253156358,http://twitter.com/user/status/1239623634253156358,"CureVac, een Duits vaccinbedrijf, is al begonnen met zijn #COVID19-vaccinontwikkelingsprogramma. Klinische tests worden geschat tegen juni 2020.  Wij bieden @CureVacAG tot 80 miljoen euro financiële steun om de ontwikkeling en productie op te schalen. Meer ↓ https://t.co/K3cWekTWlA",1,no,"CureVac N.V. is a German biopharmaceutical company that develops therapies based on messenger RNA (mRNA). Legally domiciled in the Netherlands and headquartered in Tübingen, Germany, the company was founded in 2000 by Ingmar Hoerr (CEO), Steve Pascolo (CSO), Florian von der Mulbe (COO), Günther Jung, and Hans-Georg Rammensee. CureVac had approximately 240 employees in November 2015 and 375 in May 2018.At the beginning of the COVID-19 pandemic, CureVac was considered a beacon of hope for the development of a German vaccine. The federal government invested 300 million euros in the company. First, the CureVac vaccine was delayed due to minor problems, while the previously unknown BioNTech developed with Pfizer the very effective BNT162b2. In mid-2021, however, it became clear that the CureVac-vaccine was only 47 percent effective and is far away from approval.The company's focus is on developing vaccines for infectious diseases and drugs to treat cancer and rare diseases. CureVac has entered into various collaborations with organizations, including agreements with Boehringer Ingelheim, Sanofi Pasteur, Johnson & Johnson, Genmab, the Bill & Melinda Gates Foundation, Eli Lilly and Company, GlaxoSmithKline, Coalition for Epidemic Preparedness Innovations, the International AIDS Vaccine Initiative, and the government of Germany.",https://en.wikipedia.org/wiki/CureVac,support,,,
135,COVID-19,1225675083798040582,http://twitter.com/user/status/1225675083798040582,"@Nieuwsblad_be     ....????????????????.... ....  CORONAVIRUS-CRISIS LEGT DE BRUTALE, ONMENSELIJKE EN ORWELLIAANSE WAARHEID OVER HET COMMUNISME BLOOT  ...?????....       6 februari 2020     https://t.co/RTp7jpzsw5",0,yes,,,,,,
136,COVID-19,1240426737743335424,http://twitter.com/user/status/1240426737743335424,"Interessant gerucht, Duitsland registreert mogelijk niet alle Corona doden als Corona doden. https://t.co/cA6qzlyZU2",1,yes,,,,no wiki proof,,
137,COVID-19,1239233108903370752,http://twitter.com/user/status/1239233108903370752,Corona hulppagina Borne gestart   en je inwoner van de gemeente Borne en kun je hulp gebruiken of juist aanbieden? De Bornse Stephanie van den Kieboom heeft een pagina op facebook gemaakt om de hulp te coördineren.   https://t.co/KpDZ6x4tIk  #borne #rtvborne https://t.co/giIUc9WiLS,0,no,,,,,,
138,COVID-19,1235655599288967169,http://twitter.com/user/status/1235655599288967169,"Kom ik bij de McDonald’s, zie ik in mijn ooghoek iemand iets doen bij een muur. Hangt er een automatische zeepdispencer bij de ingang! 😱   Iedereen roepen dat het “maar een griepje” is, maar toch allemaal bang 😂😂😂 #coronavirusNederland https://t.co/WcWqQvBYui",0,no,,,,,,
139,COVID-19,1238532937844432902,http://twitter.com/user/status/1238532937844432902,"Het zou goed zijn al die ""medewerkers"" in de kinderopvang (scholen/crèches) vooraf te testen. Kinderen kunnen drager zijn en het meenemen naar huis !!!! Anders is de maatregel halfslachtig/zinloos #Corona",1,no,"Het virus verspreidt zich vooral onder volwassenen en van volwassen familieleden naar kinderen. Verspreiding onder kinderen of van kinderen naar volwassenen komt minder vaak voor. Over het algemeen geldt: hoe jonger het kind, hoe kleiner de rol bij de verspreiding van het virus. Kinderen worden over het algemeen minder ernstig ziek en hoeven bijna nooit opgenomen te worden in het ziekenhuis vanwege SARS-CoV-2. In de periode na de zomervakantie in 2020 werd een stijgend aantal infecties met het coronavirus SARS-CoV-2 bij alle leeftijden gezien. Onder kinderen is vooral bij jongeren 13-17 jaar het aantal besmettingen toegenomen. Toch spelen kinderen een beperkte rol in de verspreiding van het nieuwe coronavirus in vergelijking met volwassenen. De besmettingen en besmettelijkheid van kinderen neemt echter wel toe naarmate ze ouder worden.",https://nl.wikipedia.org/wiki/COVID-19,support,,,
140,COVID-19,1258041386848399361,http://twitter.com/user/status/1258041386848399361,"1,5 meter #houdafstand  Zoooooo moeilijk... #samenwerken Zooo moeilijk  #socialeOmgangsvormen Zoooo moeilijk 8 weekjes. Nog geen eens een echte #lockdown .. en veel mensen kunnen het niet Ongelooflijk. En die moeten hun kinderen veerkrachtig maken, opvoeden omgaan met tegenslag https://t.co/3N6J9quEME",0,no,,,,,,
141,COVID-19,1266780871585148934,http://twitter.com/user/status/1266780871585148934,Mevrouw uit A'pen gaat op bezoek bij haar dochter in NL waar ze direct lange hartelijk knuffel geeft... FOUT he! Gn knuffels! En daarna terug nr België met mss extra #covid19be besmetting  We hebben nog nt genoeg besmettingen enzo 🤨#SocialDistancing! #frustrerend https://t.co/hHn5LumFZ2,0,no,,,,,,
142,COVID-19,1248600186965950464,http://twitter.com/user/status/1248600186965950464,"@MissTie @mikofLohr Klopt. De cijfers in NL zijn grote onderschatting, door gebrek aan testen en door manier van tellen.   https://t.co/vgcgHBdRfc https://t.co/SLTX4iSW3j",1,no,"Onderstaande grafieken tonen het verloop van het aantal dagelijks gemelde besmettingen, ziekenhuisopnames en sterfgevallen. Omdat tijdens de eerste golf weinig werd getest, was het aantal gemelde besmettingen in die periode een slechte indicator van de verspreiding van het virus. De cijfers worden dagelijks om 15:15 door het RIVM gepubliceerd.",https://nl.wikipedia.org/wiki/Coronacrisis_in_Nederland,support,,,
143,COVID-19,1245732519133302784,http://twitter.com/user/status/1245732519133302784,"Twee dagen geleden rekenden we nog met meer dan 100 per dag, maar het is inmiddels meer dan 150 per dag. #ICcapaciteit #Netherlands #Rutte #Covid19Pandemic",0,no,,,,,,
144,COVID-19,1247453960790736897,http://twitter.com/user/status/1247453960790736897,"Topinitiatief, na Coronatijd mag dit ook. RT Haagse hangjongeren maken voedselpakketten, 'Waarom ook niet' - https://t.co/yxgBXi64HO",0,no,,,,,,
145,COVID-19,1240614288043237377,http://twitter.com/user/status/1240614288043237377,COVID-19 update: Europese Commissie publiceert richtlijnen voor luchtvaart https://t.co/oACIzXAmGg,0,no,,,,,,
146,COVID-19,1236316332402057216,http://twitter.com/user/status/1236316332402057216,@FHvanLeeuwen Waarom heb je geen @rivm gebelt? Ze hebben onvoeldoende testkits als ik dit zo hoor.,1,,"The COVID-19 pandemic in the Netherlands has resulted in 8,307,381 confirmed cases of COVID-19 and 22,533 deaths.
The virus reached the Netherlands on 27 February 2020, when its first COVID-19 case was confirmed in Tilburg. It involved a 56-year-old Dutchman who had arrived in the Netherlands from Italy, where the COVID-19 pandemic seemed to enter Europe. As of 31 January 2021, there are 978,475 confirmed cases of infections and 13,998 confirmed deaths. The first death occurred on 6 March, when an 86-year-old patient died in Rotterdam.On the advice of the Outbreak Management Team (OMT), under supervision of Jaap van Dissel, measures were taken by the Third Rutte cabinet for the public health to prevent the spread of this viral disease, including the ""intelligent lockdown"". The government strategy on pandemic control has been criticised for the refusal to acknowledge the role of asymptomatic spread and the role of masks in preventing spread, as well as for the lack of testing capacity, in particular during the first half of 2020. In March 2020, Prime Minister Mark Rutte called for herd immunity as an important method to stop the pandemic. On 23 January 2021, as the government imposed a nationwide 9:00 p.m. curfew in a context of emergence of the British variant, the worst riots in 40 years broke out across the country.
Since the end of November 2021, the SARS-CoV-2 Omicron variant is spreading in parts of Europe (i.e. UK, Denmark and France). The number of registered new infections has risen strongly. There is a lockdown in the Netherlands from 19 December 2021 to (at least) 14 January 2022.",https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_Netherlands,support,,,
147,COVID-19,1255461645331189761,http://twitter.com/user/status/1255461645331189761,@koenscheerders vertelt over de helden aan het coronavirusfront in zijn column in C2W: https://t.co/j8sGel1EKw,0,no,,,,,,
148,COVID-19,1240594654669701120,http://twitter.com/user/status/1240594654669701120,Geen verband tussen het nieuwe coronavirus en de intensieve veehouderij https://t.co/8ovB3tlNHV https://t.co/ZP5kijupGt,1,no,,,,no wiki proof,,
149,COVID-19,1247107833671319553,http://twitter.com/user/status/1247107833671319553,Helder verhaal van Duitse ministers van Buitenlandse Zaken en Financiën inzake steunprogramma van vele miljarden voor o.a. Italië en Spanje. Noorden helpt Zuiden wel degelijk!,1,no,,,,no wiki proof,,
150,COVID-19,1250824734989836290,http://twitter.com/user/status/1250824734989836290,In kaart brengen... Mijn god. Als dit soort Kamerleden ooit in een bedrijf gaan werken worden ze er binnen een week uitgetrapt wegens absolute nutteloosheid vanwege een werktempo dat op 5% van het bedrijfsgemiddelde ligt. @dijkhoff #Corona #coronadebat,0,yes,,,,,,
151,COVID-19,1240562194028298240,http://twitter.com/user/status/1240562194028298240,"Vandaag in het Algemeen Dagblad: Thuiswerken met kinderen, zo doen wij dat #algemeendagblad #thuiswerken #coronacrisis #adwerkt https://t.co/0yY7KxoWN6",0,no,,,,,,
152,COVID-19,1239923054765125634,http://twitter.com/user/status/1239923054765125634,Scholen voor examen kandidaten gaan weer open zegt omroep max  ach welja Gooi dan het hele land weer open het virus mag tenslotte toch z'n gang gaan en de scholieren kunnen mooi als proefkonijn dienen #COVID19NL,0,,,,,,,
153,COVID-19,1253322004544892937,http://twitter.com/user/status/1253322004544892937,"Door Covid-19 zetten organisaties massaal in op #bedrijfscontinuïteit en nieuwe #IT, zodat werknemers hun dagelijkse taken van thuis uit kunnen uitvoeren. Volgende trends mogen we verwachten wanneer kantoren hun activiteiten hervatten. #wayofworking https://t.co/gJbjH2xpqP",0,no,,,,,,
154,COVID-19,1240614429127041024,http://twitter.com/user/status/1240614429127041024,Ons crisisteam #Corona gaat locaties af om onze medewerkers te bedanken met wat lekkers voor hun inzet. om ouders te kunnen laten werken in de #vitaleberoepen. Fijn om jullie betrokkenheid te voelen. #Waardering! #noodopvang #kinderopvang #COVID19 #Rosmalen https://t.co/XsnCLvHBUq,0,no,,,,,,
155,COVID-19,1268546629935804418,http://twitter.com/user/status/1268546629935804418,"Vandaag op onze website: nieuwe versies van coronarichtlijnen en format gebruiksplan (aangepast i.s.m. @gkv en @ngk_nl). Over 30+/100+, diensten per dagdeel en functies die eventueel 1,5m mogen doorbreken. Lees en pas (lokaal) toe: https://t.co/kJIfXdxJ7p https://t.co/ZUUzrEZgO2",0,no,,,,,,
156,COVID-19,1245701879834738688,http://twitter.com/user/status/1245701879834738688,"Het dodental in Nederland blijft stijgen, maar ‘de eerste effecten van de maatregelen lijken zichtbaar te worden’, zegt het RIVM. #rivm https://t.co/5rJWNWn3Ey",0,no,,,,,,
157,COVID-19,1255933499728691205,http://twitter.com/user/status/1255933499728691205,📻| Morgen tussen 09.00 en 12.00 uur zijn wij weer live met een speciale corona uitzending op de radio!  Onze gasten:👇 🎙️ Wouter Rutgers van GA Eagles  🎙️ Binnenstadsmanager Peter Brouwer 🎙️ Marc Reef teammanager van Team Sunweb! https://t.co/IWrCehVYiC,0,no,,,,,,
158,COVID-19,1241316086257258496,http://twitter.com/user/status/1241316086257258496,"#COVID19Belgium  1.366 gevallen in Vlaanderen, 554 gevallen in Wallonië, 285 gevallen in Brussel. als je dit om zet in steun 285euro v vlaanderen 554 v wallonie zo werkt belgie",0,no,,,,,,
159,COVID-19,1224278715670126594,http://twitter.com/user/status/1224278715670126594,"Collega Judith Keizers over het belang van preventie bij het coronavirus en wat je kunt doen. 🎥https://t.co/s5UwQY8Stu Het is simpel en belangrijk regelmatig je handen te wassen, in de binnenkant van je elleboog te hoesten en te niezen en papieren zakdoekjes te gebruiken.",0,no,,,,,,
160,COVID-19,1250536252698505222,http://twitter.com/user/status/1250536252698505222,@Eva_DDG Vakantir van 580 euro geboekt wat dus niet doorgaat en mn rijbewijs die ik bijna had zowat weer opnieuw beginnen man ik heb ook geen zin aan na de corona,0,no,,,,,,
161,COVID-19,1248639326419894276,http://twitter.com/user/status/1248639326419894276,Vanaf 14 april een aangepaste coronadienstregeling https://t.co/pxSBsmiAvr,0,no,,,,,,
162,COVID-19,1244202471200903170,http://twitter.com/user/status/1244202471200903170,In België zijn er de afgelopen 24 uur 78 nieuwe overlijdens geregistreerd (gisteren waren dat er 64) wat het totaal op 431 doden brengt. #CoronaUpdate #COVID2019NL #coronavirus #COVID19,0,no,,,,,,
163,COVID-19,1250461029118750724,http://twitter.com/user/status/1250461029118750724,Het is straks weer normaal of niet. Het nieuwe normaal bestaat niet.#COVID19,0,,,,,,,
164,COVID-19,1238887801074200577,http://twitter.com/user/status/1238887801074200577,"@margottunzi Ja, dat #coronavirusNederland oversneeuwt toch een beetje de echt belangrijke dingen.",0,yes,,,,,,
165,COVID-19,1247209097415593985,http://twitter.com/user/status/1247209097415593985,@KooijmanCees Het #covid19 virus blijkt ook een #EU killer.  Edelmetalen is een goede keus.....,0,yes,,,,,,
166,COVID-19,1238205390912917504,http://twitter.com/user/status/1238205390912917504,"Nee, het gaat de @NS_online om het geld. Minder treinen is minder kosten. #coronadebat",0,no,,,,,,
167,COVID-19,1242153402592829440,http://twitter.com/user/status/1242153402592829440,"#persconferentie Je mag nog tot drie mensen op bezoek krijgen, mits je afstand houdt... onbegrijpelijk.",0,no,,,,,,
168,COVID-19,1252663648524423169,http://twitter.com/user/status/1252663648524423169,"De commentaren op de #persconferentie van Premier Rutte over de #coronamaatregelen barsten weer los. Iemand zei deze week dat de @MinPres over een smal bruggetje, zonder reling met aan weerskanten een diep ravijn moet lopen, laveren tussen economie en gezondheid.  Wilt u liever? https://t.co/pgClWdTKPH",0,no,,,,,,
169,COVID-19,1252663648524423169,http://twitter.com/user/status/1244242696421756931,2)  #covid19 #covid19Nederland  #covid19NL Niet alleen in de zorg maken de mensen overuren. Ook bij not my #YouTube maken ze overuren.  Uitleg waarom de video is verwijderd.  Met in de hoofdrol voor een Nederlandse vrouw. https://t.co/vGDcXAGfT2,0,no,,,,,,
